user_id,age,gender,country,device_type,app_version,sessions_per_week,avg_session_duration_min,daily_active_minutes,feature_clicks_per_session,notifications_opened_per_week,in_app_search_count,pages_viewed_per_session,crash_events_last_30_days,support_tickets_raised,days_since_last_login,subscription_type,ads_clicked_last_30_days,content_downloads,social_shares,rating_given,churn_risk_score,engagement_score,account_age_days,marketing_source,login_issue
128713,54.0,female,india,ios,2.1,13.0,2.151762203259462,28.98,12.0,4.0,4.0,10.0,0.0,0.0,44.0,free,6.0,4.0,3.0,5.0,0.99,62.37,413.0,email campaign,False
128714,41.0,female,australia,android,1.0,4.0,3.3703944725071104,24.2,12.0,9.0,3.0,12.0,1.0986122886681098,0.0,1.0,premium,7.0,3.0,4.0,3.0,0.86,73.75,769.0,organic,False
128715,30.0,female,uk,ios,1.0,4.0,2.9172300453990334,35.92,8.0,3.0,2.0,22.0,0.0,0.0,6.0,free,3.0,2.0,1.0,4.0,0.11,69.69,1080.0,google ads,False
128716,18.0,female,uk,android,1.2,11.0,3.248434627109745,24.02,14.0,3.0,8.0,14.0,0.0,0.0,19.0,basic,7.0,6.0,0.0,3.0,0.01,62.42,669.0,facebook ads,False
128717,29.0,female,india,ios,1.0,11.0,2.3589654264301534,66.0,17.0,3.0,2.0,12.0,0.0,0.0,16.0,basic,9.0,3.0,2.0,4.0,0.79,55.22,106.0,email campaign,False
128718,59.0,female,canada,android,1.2,14.0,2.3561258599220753,83.24,9.0,3.0,3.0,10.0,0.6931471805599453,0.0,7.0,basic,9.0,4.0,3.0,5.0,0.63,66.26,312.0,email campaign,False
128719,41.0,female,india,ios,1.0,3.0,1.8702625307159986,43.86,10.0,4.0,5.0,13.0,1.0986122886681098,0.0,37.0,premium,7.0,3.0,1.0,3.0,0.55,61.47,504.0,google ads,False
128720,54.0,female,uk,android,1.2,9.0,2.9647574692545606,37.96,9.0,9.0,7.0,3.0,0.0,0.0,20.0,free,4.0,3.0,1.0,4.0,0.51,77.01,211.0,google ads,False
128721,37.0,male,uk,ios,1.2,5.0,1.2296405510745139,35.71,9.0,5.0,3.0,21.0,0.0,0.0,26.0,free,5.0,4.0,2.0,4.0,0.24,44.23,843.0,facebook ads,False
128722,23.0,female,india,ios,1.1,5.0,3.2128577525426376,15.64,10.0,7.0,6.0,10.0,0.0,0.0,34.0,free,4.0,3.0,0.0,4.0,0.32,44.33,442.0,facebook ads,False
128723,29.0,female,usa,android,2.1,11.0,2.7219531062712017,21.74,14.0,5.0,3.0,9.0,0.0,0.0,0.0,free,7.0,2.0,2.0,5.0,0.57,56.13,1042.0,organic,False
128724,38.0,other,uk,android,2.1,4.0,2.626116818339524,29.44,9.0,4.0,6.0,24.0,0.6931471805599453,0.0,27.0,basic,2.0,4.0,3.0,3.0,0.23,57.85,548.0,google ads,False
128725,20.0,male,canada,ios,2.0,9.0,3.0204248861443626,32.14,10.0,10.0,4.0,9.0,0.0,0.0,4.0,free,4.0,2.0,2.0,3.0,0.77,53.38,223.0,google ads,False
128726,44.0,female,india,android,2.1,7.0,2.822568654544802,39.86,13.0,6.0,5.0,17.0,0.0,0.0,29.0,free,11.0,2.0,1.0,2.0,0.27,57.23,479.0,facebook ads,False
128727,53.0,male,india,web,1.0,12.0,1.572773928062509,16.83,18.0,2.0,2.0,21.0,0.6931471805599453,0.0,14.0,basic,7.0,3.0,1.0,4.0,0.85,93.31,172.0,google ads,False
128728,34.0,male,uk,android,2.1,9.0,1.275362800412609,80.29,10.0,6.0,2.0,8.0,0.0,0.0,41.0,free,8.0,2.0,1.0,4.0,0.88,50.18,447.0,organic,False
128729,32.0,male,india,android,1.2,8.0,3.365915567517516,30.44,11.0,6.0,2.0,19.0,0.0,0.0,36.0,basic,4.0,3.0,3.0,2.0,0.68,73.71,739.0,google ads,False
128730,56.0,female,india,ios,1.2,5.0,3.6016862424115588,34.05,16.0,5.0,6.0,10.0,1.0986122886681098,0.0,39.0,basic,9.0,3.0,3.0,2.0,0.94,71.14,907.0,google ads,False
128731,21.0,female,canada,android,2.0,10.0,3.0248055210396982,21.3,11.0,6.0,7.0,6.0,0.0,0.0,27.0,premium,6.0,1.0,2.0,4.0,0.29,65.55,139.0,organic,False
128732,34.0,male,india,ios,1.0,8.0,2.391511302188447,49.75,9.0,4.0,8.0,8.0,0.0,0.0,25.0,free,5.0,3.0,2.0,3.0,0.78,41.24,105.0,referral,False
128733,55.0,male,usa,android,1.0,12.0,3.34814816057234,43.38,15.0,3.0,1.0,7.0,0.6931471805599453,0.0,41.0,free,5.0,4.0,3.0,4.0,0.08,78.23,1162.0,referral,False
128734,28.0,male,india,android,1.2,5.0,2.990719731730447,43.05,12.0,4.0,2.0,3.0,0.0,0.0,40.0,free,4.0,2.0,0.0,5.0,0.75,69.6,1135.0,organic,False
128735,29.0,male,germany,android,2.0,9.0,3.126321843257593,45.61,8.0,10.5,4.0,23.0,0.0,0.0,16.0,free,5.0,2.0,4.0,5.0,0.78,72.33,24.0,organic,False
128736,49.0,male,india,web,1.0,7.0,2.833213344056216,59.48,8.0,5.0,3.0,21.0,0.6931471805599453,0.0,11.0,basic,3.0,1.0,1.0,5.0,0.85,75.74,154.0,organic,False
128737,44.0,male,india,ios,2.1,9.0,2.631888840136646,58.85,11.0,5.0,2.0,9.0,0.0,0.0,24.0,basic,3.0,3.0,4.0,4.0,0.14,73.99,924.0,organic,False
128738,44.0,male,india,android,1.1,8.0,2.2502386126218363,44.75,10.0,5.0,5.0,20.0,0.6931471805599453,0.0,37.0,free,6.0,4.0,3.0,4.0,0.7,47.54,1041.0,google ads,False
128739,57.0,female,india,android,1.1,10.0,3.8709926558701544,75.92,5.0,5.0,2.0,10.0,0.6931471805599453,0.0,31.0,premium,5.0,1.0,1.0,3.0,0.56,92.93,349.0,google ads,False
128740,46.0,female,usa,ios,1.2,9.0,2.1770218700187,36.94,11.0,3.0,5.0,15.0,0.0,0.0,2.0,free,6.0,5.0,1.0,3.0,0.06,88.25,270.0,referral,False
128741,26.0,female,uk,ios,2.1,8.0,3.232778730037192,47.41,5.0,1.0,6.0,4.0,1.0986122886681098,0.0,38.0,free,8.0,5.0,3.0,5.0,0.45,35.67,759.0,google ads,False
128742,20.0,male,uk,android,1.0,12.0,2.0681277817795625,53.76,12.0,7.0,7.0,13.0,0.0,0.0,15.0,free,6.0,2.0,2.0,4.0,0.31,71.74,271.0,google ads,False
128743,56.0,female,india,ios,1.2,10.0,2.136530508663963,64.73,8.0,4.0,3.0,11.0,0.0,0.0,13.0,premium,8.0,6.0,4.0,3.0,0.98,69.24,905.0,referral,False
128744,46.0,female,germany,android,2.0,12.0,1.706564623164823,55.61,14.0,1.0,2.0,8.0,0.0,0.0,2.0,premium,8.0,0.0,1.0,4.0,0.32,84.38,800.0,google ads,False
128745,38.0,male,uk,android,2.0,8.0,2.970414465569701,20.49,7.0,3.0,6.0,9.0,1.0986122886681098,0.0,22.0,free,6.0,4.0,2.0,3.0,0.32,55.46,540.0,organic,False
128746,52.0,female,india,ios,2.0,7.0,2.063058062429312,32.51,11.0,3.0,2.0,21.0,0.6931471805599453,0.0,31.0,basic,7.0,3.0,3.0,4.0,0.86,76.85,490.0,facebook ads,False
128747,27.0,male,canada,web,2.0,9.0,2.554899021608035,64.5,11.0,7.0,5.0,12.0,0.0,0.0,19.0,free,5.0,3.0,2.0,5.0,0.19,85.26,452.0,organic,False
128748,40.0,male,uk,ios,1.1,7.0,2.785628335747585,43.7,10.0,1.0,6.0,23.0,0.0,0.0,35.0,free,4.0,2.0,3.0,3.0,0.78,60.29,481.0,referral,False
128749,56.0,female,uk,ios,2.1,10.0,2.9444389791664403,71.85,9.0,8.0,4.0,5.0,0.0,0.0,36.0,free,7.0,3.0,1.0,4.0,0.89,72.63,1188.0,google ads,False
128750,42.0,female,canada,ios,1.1,5.0,3.1587011018321305,44.88,16.0,8.0,4.0,7.0,0.0,0.0,18.0,free,5.0,1.0,0.0,3.0,0.81,48.21,982.0,organic,False
128751,41.0,female,uk,ios,1.0,10.0,1.1908875647772805,55.09,12.0,3.0,5.0,24.0,0.0,0.0,41.0,premium,6.0,2.0,1.0,4.0,0.99,54.7,1116.0,facebook ads,False
128752,37.0,male,india,android,2.0,12.0,3.3090820927543496,31.39,12.0,5.0,5.0,4.0,0.6931471805599453,0.0,15.0,free,4.0,1.0,2.0,5.0,0.9,69.35,201.0,organic,False
128753,32.0,male,uk,android,1.2,6.0,2.751109690562657,41.14,11.0,4.0,4.0,7.0,0.0,0.0,27.0,free,8.0,2.0,6.0,3.0,0.34,50.09,1125.0,facebook ads,False
128754,38.0,female,canada,ios,2.1,3.0,3.0027078872904163,52.96,9.0,5.0,6.0,13.0,0.0,0.0,24.0,basic,7.0,3.0,3.0,5.0,0.34,43.41,390.0,google ads,False
128755,59.0,male,usa,ios,2.1,10.0,2.9096295745005794,77.26,11.0,5.0,4.0,16.0,0.0,0.0,14.0,free,7.0,5.0,3.0,5.0,0.36,100.0,889.0,organic,False
128756,29.0,other,india,ios,1.2,5.0,1.8421356765531218,53.39,14.0,0.0,8.0,3.0,0.0,0.0,5.0,free,9.0,4.0,3.0,3.0,0.14,68.1,1057.0,organic,False
128757,35.0,female,uk,ios,2.0,9.0,2.7186603802142257,65.66,12.0,6.0,2.0,4.0,0.0,0.0,32.0,basic,7.0,6.0,0.0,5.0,0.87,64.09,586.0,google ads,False
128758,40.0,male,india,android,1.0,11.0,2.8814431271518632,27.25,12.0,7.0,3.0,19.0,0.0,0.0,41.0,free,4.0,0.0,4.0,3.0,0.87,71.93,1032.0,google ads,False
128759,58.0,male,usa,android,2.0,3.0,3.0184717605234805,70.65,16.0,9.0,4.0,7.0,0.0,0.0,12.0,basic,4.0,5.0,1.0,3.0,0.17,60.63,1040.0,facebook ads,False
128760,46.0,male,usa,android,2.1,10.0,2.517696472610991,30.88,12.0,3.0,8.0,7.0,0.0,0.0,22.0,basic,6.0,3.0,1.0,3.0,0.0,75.9,306.0,organic,False
128761,58.0,male,singapore,android,1.0,9.0,3.1570004211501135,68.22,16.0,4.0,5.0,15.0,0.6931471805599453,0.0,7.0,premium,2.0,4.0,2.0,4.0,0.88,72.49,575.0,organic,False
128762,53.0,male,india,ios,1.2,7.0,1.7817091333745536,46.14,18.0,2.0,5.0,17.0,0.0,0.0,28.0,free,3.0,1.0,1.0,5.0,0.95,75.6,697.0,google ads,False
128763,22.0,male,usa,android,2.1,7.0,3.622739651609391,38.65,8.0,3.0,0.0,17.0,0.0,0.0,7.0,basic,5.0,4.0,2.0,4.0,0.69,62.19,277.0,organic,False
128764,56.0,female,uk,android,1.0,9.0,2.280339484046726,29.12,13.0,2.0,4.0,21.0,0.0,0.0,36.0,free,8.0,4.0,3.0,4.0,0.31,66.29,756.0,organic,False
128765,43.0,other,india,ios,2.0,7.0,3.0819099697950434,41.85,11.0,5.0,2.0,7.0,0.0,0.0,40.0,basic,11.0,0.0,3.0,3.0,0.91,77.68,114.0,facebook ads,False
128766,56.0,male,germany,android,1.2,4.0,2.1564025828159643,37.44,7.0,7.0,4.0,13.0,1.0986122886681098,0.0,27.0,free,7.0,5.0,2.0,4.0,0.16,86.44,973.0,google ads,False
128767,28.0,male,uk,ios,2.0,8.0,2.298577071596507,48.3,12.0,8.0,7.0,16.0,0.0,0.0,17.0,free,6.0,4.0,2.0,4.0,0.75,82.36,526.0,email campaign,False
128768,59.0,female,usa,android,1.2,9.0,3.027715319407042,54.48,18.0,1.0,5.0,16.0,0.6931471805599453,0.0,7.0,premium,11.0,1.0,1.0,4.0,0.84,68.8,150.0,referral,False
128769,28.0,male,uk,android,2.1,11.0,3.432372999130605,5.0,8.0,3.0,2.0,6.0,0.0,0.0,22.0,free,4.0,2.0,2.0,3.0,0.59,66.94,168.0,google ads,False
128770,35.0,male,india,android,2.1,2.0,2.4300984132930052,72.44,8.0,4.0,2.0,17.0,0.0,0.0,34.0,basic,7.0,2.0,2.0,5.0,0.16,51.96,463.0,google ads,False
128771,29.0,male,singapore,android,1.2,10.0,2.9311937524164198,39.11,10.0,4.0,2.0,22.0,0.6931471805599453,0.0,44.0,free,5.0,3.0,2.0,5.0,0.83,79.97,197.0,organic,False
128772,33.0,male,india,ios,1.0,12.0,3.3833727967496032,81.92,12.0,3.0,8.0,19.0,1.0986122886681098,0.0,38.0,free,5.0,2.0,3.0,4.0,0.19,83.73,801.0,email campaign,False
128773,44.0,female,usa,ios,1.1,10.0,2.4309783077624445,32.66,18.0,4.0,4.0,11.0,0.0,0.0,25.0,free,6.0,2.0,3.0,4.0,0.74,57.03,935.0,organic,False
128774,53.0,male,india,android,2.1,7.0,3.799525974201,50.74,10.0,8.0,3.0,16.0,0.0,0.0,18.0,free,7.0,4.0,5.0,3.0,0.38,68.77,292.0,organic,False
128775,34.0,male,india,android,2.1,9.0,3.5052570515869337,67.37,15.0,7.0,3.0,18.0,0.0,0.0,1.0,free,4.0,6.0,2.0,5.0,0.28,51.35,432.0,google ads,False
128776,38.0,female,canada,ios,2.0,11.0,3.1912990570979662,32.34,8.0,3.0,4.0,20.0,0.0,0.0,1.0,basic,5.0,4.0,3.0,4.0,0.26,33.78,1044.0,referral,False
128777,54.0,female,usa,ios,1.2,6.0,2.163323025660538,9.78,11.0,4.0,4.0,24.0,0.0,0.0,31.0,basic,4.0,3.0,2.0,5.0,0.06,78.04,638.0,email campaign,False
128778,48.0,female,india,android,2.1,3.0,3.004692014925463,39.04,13.0,10.5,5.0,10.0,0.6931471805599453,0.0,5.0,premium,6.0,1.0,0.0,3.0,0.08,82.58,1021.0,facebook ads,False
128779,52.0,male,india,android,2.0,10.0,2.010894999144726,66.75,11.0,7.0,8.0,7.0,0.0,0.0,28.0,free,9.0,3.0,1.0,4.0,0.22,54.0,98.0,google ads,False
128780,44.0,male,india,web,1.1,9.0,2.733067964077498,45.87,13.0,6.0,2.0,12.0,0.0,0.0,23.0,basic,2.0,1.0,4.0,4.0,0.66,75.13,468.0,referral,False
128781,40.0,female,india,ios,2.0,9.0,3.136797713832594,43.23,11.0,9.0,4.0,11.0,0.6931471805599453,0.0,21.0,premium,6.0,3.0,2.0,3.0,0.11,48.16,48.0,google ads,False
128782,49.0,male,singapore,android,1.2,9.0,1.4469189829363254,5.0,10.0,3.0,3.0,12.0,0.0,0.0,9.0,free,2.0,5.0,1.0,5.0,0.1,100.0,919.0,organic,False
128783,34.0,male,uk,ios,2.1,15.0,2.8449093838194073,70.86,13.0,5.0,5.0,16.0,0.6931471805599453,0.0,33.0,free,4.0,4.0,3.0,1.5,0.6,80.13,952.0,referral,False
128784,28.0,female,india,android,1.2,11.0,2.7087166456453704,65.17,20.0,8.0,2.0,19.0,0.0,0.0,6.0,basic,7.0,4.0,4.0,3.0,0.62,74.96,219.0,google ads,False
128785,18.0,female,australia,ios,1.0,7.0,3.0170044088295307,51.22,15.0,6.0,6.0,15.0,0.0,0.0,37.0,free,3.0,1.0,4.0,5.0,0.41,56.15,155.0,facebook ads,False
128786,45.0,male,india,ios,2.0,5.0,2.569554123848285,66.83,11.0,6.0,4.0,12.0,0.0,0.0,29.0,basic,4.0,1.0,2.0,3.0,0.64,24.61499999999999,108.0,email campaign,False
128787,35.0,female,india,android,1.1,4.0,3.202746442938317,43.28,13.0,10.0,6.0,13.0,0.0,0.0,23.0,basic,6.0,3.0,3.0,4.0,0.04,60.54,312.0,referral,False
128788,58.0,male,india,android,1.1,7.0,3.72255598047332,41.04,8.0,4.0,4.0,8.0,0.0,0.0,28.0,free,3.0,5.0,0.0,5.0,0.28,79.21,192.0,google ads,False
128789,37.0,female,germany,web,1.2,6.0,2.9481164196123277,51.31,20.0,2.0,6.0,10.0,0.0,0.0,11.0,basic,4.0,7.0,3.0,5.0,0.62,100.0,533.0,email campaign,False
128790,24.0,female,india,ios,1.2,5.0,1.4724720573609429,47.11,13.0,1.0,1.0,4.0,0.6931471805599453,0.0,14.0,basic,2.0,1.0,2.0,5.0,1.0,76.2,536.0,referral,False
128791,54.0,female,india,ios,1.2,10.0,3.113959654918641,41.22,15.0,4.0,2.0,20.0,0.0,0.0,20.0,free,3.0,6.0,2.0,2.0,0.38,63.48,1134.0,google ads,False
128792,33.0,male,usa,android,1.1,4.0,2.2213750375685026,30.55,13.0,8.0,3.0,8.0,0.0,0.0,7.0,basic,6.0,3.0,2.0,4.0,0.46,45.05,1028.0,google ads,False
128793,56.0,female,canada,android,2.0,6.0,2.3194422100604686,36.16,10.0,6.0,3.0,11.0,0.6931471805599453,0.0,1.0,free,7.0,1.0,1.0,3.0,0.26,54.12,877.0,referral,False
128794,40.0,male,uk,ios,1.2,11.0,2.4362414778067194,78.35,12.0,5.0,3.0,11.0,0.0,0.0,44.0,free,3.0,1.0,3.0,4.0,0.77,90.99,1155.0,referral,False
128795,49.0,female,uk,ios,2.0,7.0,2.659559991941776,29.24,15.0,8.0,2.0,17.0,0.6931471805599453,0.0,16.0,free,3.0,3.0,3.0,3.0,0.99,48.2,527.0,organic,False
128796,34.0,male,canada,ios,1.2,5.0,1.7526720805200082,37.66,16.0,3.0,5.0,24.0,0.0,0.0,18.0,free,3.0,0.0,1.0,3.0,0.6,47.31,662.0,organic,False
128797,36.0,other,usa,android,1.2,7.0,1.9544450515051506,71.47,18.0,8.0,8.0,21.0,0.0,0.0,17.0,free,2.0,2.0,1.0,5.0,0.87,74.1,415.0,google ads,False
128798,59.0,female,usa,ios,1.1,9.0,3.467297183366679,54.7,12.0,5.0,4.0,13.0,0.6931471805599453,0.0,12.0,free,4.0,2.0,1.0,2.0,0.7,82.79,902.0,organic,False
128799,51.0,male,australia,android,1.1,8.0,1.7334238922150915,55.0,12.0,4.0,2.0,21.0,0.6931471805599453,0.0,20.0,basic,12.0,1.0,2.0,4.0,0.52,77.43,975.0,organic,False
128800,31.0,female,uk,android,2.0,11.0,1.57069708411767,63.44,5.0,3.0,4.0,22.0,1.0986122886681098,0.0,37.0,free,4.0,2.0,4.0,5.0,0.38,76.85,81.0,organic,False
128801,20.0,male,usa,ios,1.2,4.0,1.3762440252663892,42.76,9.0,3.0,1.0,16.0,0.0,0.0,9.0,free,5.0,4.0,1.0,1.5,0.7,76.61,578.0,google ads,False
128802,56.0,male,australia,ios,2.0,11.0,2.729159164312445,70.98,12.0,6.0,4.0,21.0,0.6931471805599453,0.0,40.0,free,8.0,4.0,0.0,4.0,0.6,59.45,259.0,google ads,False
128803,42.0,male,india,android,2.1,5.0,1.922787731634459,5.0,13.0,4.0,8.0,12.0,0.0,0.0,13.0,basic,8.0,2.0,2.0,5.0,0.39,81.27,798.0,referral,False
128804,28.0,male,germany,android,1.1,12.0,2.9601050959108397,40.88,9.0,7.0,8.0,10.0,0.6931471805599453,0.0,44.0,premium,6.0,2.0,3.0,3.0,0.58,73.74,328.0,organic,False
128805,32.0,male,india,android,1.1,4.0,3.2375012889913655,25.73,10.0,8.0,6.0,7.0,0.0,0.0,14.0,free,4.0,2.0,4.0,3.0,0.64,87.55,295.0,google ads,False
128806,36.0,male,india,android,1.0,7.0,1.6154199841116479,52.81,5.0,6.0,4.0,19.0,0.0,0.0,18.0,free,6.0,1.0,3.0,4.0,0.29,71.27,279.0,organic,False
128807,32.0,female,india,ios,1.1,8.0,1.7783364488959144,38.91,9.0,2.0,8.0,17.0,0.0,0.0,34.0,premium,5.0,3.0,1.0,4.0,0.71,72.24,324.0,email campaign,False
128808,32.0,male,india,ios,1.2,7.0,2.331172549845958,56.04,11.0,8.0,4.0,24.0,0.0,0.0,4.0,free,4.0,5.0,4.0,4.0,0.87,99.62,78.0,organic,False
128809,55.0,male,india,android,1.0,4.0,2.395164274287139,60.36,19.0,3.0,3.0,9.0,0.6931471805599453,0.0,33.0,free,6.0,5.0,2.0,4.0,0.46,51.04,39.0,organic,False
128810,32.0,female,india,android,2.1,2.0,3.40552135314221,63.45,17.0,3.0,1.0,16.0,0.0,0.0,31.0,free,8.0,2.0,1.0,4.0,0.01,61.28,137.0,google ads,False
128811,26.0,male,usa,android,2.0,11.0,2.1114245875328868,51.57,12.0,5.0,8.0,7.0,0.6931471805599453,0.0,28.0,free,4.0,0.0,2.0,4.0,0.84,100.0,627.0,facebook ads,False
128812,22.0,female,usa,android,1.2,8.0,1.6193882432872684,26.08,11.0,2.0,3.0,3.0,0.6931471805599453,0.0,6.0,basic,2.0,1.0,2.0,4.0,0.17,43.97,1165.0,organic,False
128813,36.0,female,usa,ios,1.0,7.0,2.663052835171474,17.17,17.0,5.0,2.0,8.0,0.0,0.0,25.0,free,5.0,1.0,2.0,1.5,0.82,67.33,656.0,google ads,False
128814,41.0,male,usa,ios,1.0,4.0,3.1126260250254902,5.0,5.0,5.0,6.0,18.0,0.0,0.0,39.0,free,5.0,2.0,0.0,5.0,0.77,74.86,857.0,facebook ads,False
128815,46.0,female,india,ios,2.1,12.0,2.5209170873110334,41.07,9.0,2.0,3.0,6.0,0.0,0.0,17.0,premium,10.0,4.0,2.0,4.0,0.67,46.77,573.0,referral,False
128816,22.0,female,uk,ios,2.0,6.0,2.8118094353930627,62.9,12.0,5.0,1.0,19.0,0.0,0.0,30.0,basic,3.0,2.0,4.0,4.0,0.79,74.95,618.0,google ads,False
128817,39.0,female,germany,android,1.2,10.0,2.658159431488745,59.68,6.0,4.0,1.0,14.0,0.0,0.0,28.0,free,8.0,6.0,1.0,3.0,0.44,64.79,788.0,google ads,False
128818,30.0,male,uk,ios,1.0,3.0,2.626116818339524,47.32,9.0,2.0,6.0,10.0,0.0,0.0,14.0,basic,7.0,3.0,2.0,4.0,0.62,72.59,548.0,referral,False
128819,46.0,female,india,ios,1.1,0.0,3.27601201623901,98.625,11.0,8.0,3.0,9.0,1.0986122886681098,0.0,21.0,free,9.0,1.0,0.0,5.0,0.11,50.81,817.0,google ads,False
128820,33.0,female,india,android,1.0,11.0,3.015044584586364,34.08,9.0,4.0,4.0,20.0,0.0,0.0,13.0,free,6.0,3.0,1.0,5.0,0.42,42.85,143.0,email campaign,False
128821,53.0,female,canada,ios,2.1,5.0,3.1188344706879745,34.92,13.0,2.0,3.0,19.0,0.0,0.0,14.0,premium,3.0,3.0,2.0,4.0,0.2,80.49,551.0,facebook ads,False
128822,34.0,male,india,android,2.0,8.0,2.604909442182697,26.88,7.0,6.0,6.0,11.0,0.0,0.0,35.0,free,3.0,2.0,3.0,3.0,0.64,69.66,876.0,organic,False
128823,37.0,female,india,android,2.0,11.0,2.733717947850788,31.36,12.0,5.0,4.0,16.0,1.0986122886681098,0.0,35.0,free,7.0,4.0,1.0,4.0,0.53,72.6,284.0,facebook ads,False
128824,31.0,female,india,ios,1.2,8.0,2.3523271848888596,20.42,12.0,2.0,5.0,11.0,0.0,0.0,29.0,free,11.0,6.0,0.0,3.0,0.55,60.17,599.0,facebook ads,False
128825,23.0,female,india,ios,2.1,10.0,2.6490076604684267,54.21,11.0,6.0,6.0,9.0,0.6931471805599453,0.0,14.0,free,6.0,6.0,4.0,4.0,0.82,84.78,130.0,email campaign,False
128826,39.0,male,india,ios,1.2,8.0,0.6781616055764723,5.0,8.0,6.0,4.0,21.0,0.0,0.0,30.0,free,9.0,2.0,6.0,4.0,0.83,54.67,1151.0,organic,False
128827,57.0,male,germany,android,2.1,5.0,2.060513531794317,45.2,18.0,3.0,3.0,5.0,0.0,0.0,30.0,basic,3.0,6.0,0.0,4.0,0.28,71.59,286.0,google ads,False
128828,26.0,male,india,android,2.1,8.0,2.626840145676667,83.33,10.0,8.0,4.0,14.0,0.0,0.0,15.0,free,8.0,2.0,1.0,5.0,0.56,24.61499999999999,464.0,organic,False
128829,49.0,female,india,android,1.2,6.0,2.826129489167811,53.77,16.0,5.0,2.0,10.0,0.0,0.0,43.0,basic,8.0,3.0,0.0,5.0,0.81,60.79,630.0,referral,False
128830,41.0,female,india,android,1.2,9.0,3.910622024512518,74.0,10.0,4.0,3.0,24.0,0.0,0.0,42.0,premium,6.0,1.0,2.0,2.0,0.62,74.58,67.0,referral,False
128831,50.0,male,india,ios,2.0,13.0,3.426865128410733,48.32,11.0,5.0,6.0,23.0,0.0,0.0,6.0,basic,7.0,5.0,2.0,4.0,0.21,70.31,1035.0,referral,False
128832,30.0,female,india,android,1.2,11.0,2.604170070614818,53.95,7.0,3.0,4.0,3.0,0.6931471805599453,0.0,36.0,free,14.0,2.0,3.0,1.5,0.48,58.87,158.0,google ads,False
128833,52.0,female,india,android,1.0,9.0,3.2876553402630266,53.7,16.0,3.0,1.0,23.0,0.0,0.0,39.0,premium,5.0,3.0,0.0,4.0,0.85,24.61499999999999,808.0,facebook ads,False
128834,23.0,male,australia,android,1.1,5.0,2.0268315914075385,45.63,13.0,7.0,6.0,11.0,0.0,0.0,41.0,free,7.0,5.0,1.0,2.0,0.27,73.74,887.0,facebook ads,False
128835,57.0,male,singapore,android,1.1,10.0,2.464703942470481,51.38,11.0,5.0,5.0,19.0,0.6931471805599453,0.0,28.0,free,6.0,1.0,1.0,4.0,0.36,59.21,159.0,google ads,False
128836,47.0,male,germany,web,1.0,4.0,1.55814461804655,34.61,11.0,8.0,3.0,15.0,0.0,0.0,41.0,basic,3.0,3.0,1.0,5.0,0.14,71.66,252.0,organic,False
128837,55.0,female,india,ios,1.0,11.0,3.5142284036242013,75.11,10.0,8.0,3.0,11.0,0.0,0.0,43.0,free,6.0,0.0,5.0,4.0,0.2,77.29,577.0,facebook ads,False
128838,33.0,female,india,android,1.2,5.0,2.7587433154177283,42.89,13.0,8.0,1.0,11.0,0.6931471805599453,0.0,2.0,free,8.0,5.0,3.0,4.0,0.38,58.48,1161.0,google ads,False
128839,18.0,female,uk,android,1.0,12.0,2.6026896854443837,34.87,13.0,3.0,6.0,3.0,0.0,0.0,10.0,free,8.0,3.0,5.0,3.0,0.27,66.79,548.0,organic,False
128840,59.0,male,india,ios,1.2,11.0,3.570658822726505,53.97,12.0,4.0,0.0,11.0,0.0,0.0,3.0,basic,10.0,6.0,3.0,4.0,0.9,55.76,47.0,referral,False
128841,35.0,male,india,web,2.0,7.0,3.3603753871419,38.28,7.0,7.0,3.0,11.0,0.6931471805599453,0.0,43.0,free,6.0,4.0,2.0,3.0,0.19,57.76,499.0,email campaign,False
128842,39.0,male,usa,android,2.1,13.0,2.6253929674212007,67.94,16.0,8.0,6.0,17.0,0.0,0.0,44.0,basic,5.0,2.0,2.0,4.0,0.03,44.43,774.0,google ads,False
128843,43.0,male,india,android,2.0,6.0,3.6773128177424708,57.73,20.0,5.0,4.0,12.0,0.0,0.0,43.0,basic,5.0,3.0,0.0,5.0,0.75,52.96,251.0,google ads,False
128844,31.0,male,india,web,1.1,8.0,2.288486168614544,81.98,7.0,3.0,4.0,19.0,0.6931471805599453,0.0,22.0,basic,4.0,1.0,0.0,3.0,0.64,65.47,48.0,organic,False
128845,54.0,male,usa,web,1.1,7.0,2.178155014615869,23.5,9.0,8.0,3.0,9.0,0.0,0.0,40.0,basic,2.0,2.0,2.0,5.0,0.61,61.23,963.0,referral,False
128846,31.0,female,uk,ios,1.2,9.0,1.7509374747078,74.9,12.0,5.0,4.0,12.0,0.0,0.0,31.0,free,6.0,2.0,1.0,4.0,0.43,100.0,226.0,google ads,False
128847,43.0,female,india,ios,1.0,10.0,2.1210632163706555,67.76,17.0,2.0,5.0,17.0,0.0,0.0,18.0,free,7.0,2.0,1.0,4.0,0.13,56.96,765.0,referral,False
128848,53.0,male,india,android,1.0,8.0,1.5769147207285403,5.0,18.0,4.0,2.0,12.0,0.0,0.0,0.0,free,8.0,1.0,1.0,4.0,0.27,61.64,1134.0,organic,False
128849,40.0,female,australia,android,1.1,4.0,3.559909072816976,65.74,20.0,4.0,4.0,9.0,0.0,0.0,8.0,free,8.0,2.0,3.0,5.0,0.55,44.43,90.0,referral,False
